Date,EWA,EWC,EWG,EWJ,EWT,EWU,EWW,EWY,EWZ,EZA,URTH
2021-10-04,20.393823623657227,33.13804626464844,28.809566497802734,60.37102508544922,40.958892822265625,26.701921463012695,40.88664627075195,71.47337341308594,21.704345703125,37.19017791748047,116.46168518066406
2021-10-05,20.613637924194336,33.36408996582031,28.87127685546875,60.708457946777344,41.26455307006836,26.882949829101562,40.912147521972656,71.0500717163086,21.5756778717041,37.492210388183594,117.39514923095703
2021-10-06,20.458951950073242,33.33696746826172,28.545093536376953,60.184566497802734,41.14228820800781,26.71015167236328,40.8271369934082,69.510009765625,21.677257537841797,37.68297576904297,117.6261978149414
2021-10-07,20.71947479248047,33.86138153076172,28.82719612121582,60.530853271484375,41.90984344482422,26.858264923095703,40.67413330078125,70.68083190917969,21.568904876708984,38.056541442871094,118.61511993408203
2021-10-08,20.735755920410156,34.09646987915039,28.8536434173584,60.25559616088867,41.59059143066406,26.98169708251953,40.844146728515625,70.20348358154297,21.995540618896484,38.3267822265625,118.48573303222656
2021-10-11,20.752038955688477,34.00605392456055,28.650882720947266,60.5219841003418,41.51587677001953,26.973464965820312,40.72513961791992,70.05939483642578,21.75852394104004,37.98501205444336,117.85724639892578
2021-10-12,20.874155044555664,34.13263702392578,28.668514251708984,60.131290435791016,40.94530487060547,27.047521591186523,41.07365036010742,68.87056732177734,21.704345703125,38.358577728271484,117.65393829345703
2021-10-13,20.963712692260742,34.503353118896484,29.047590255737305,60.09577560424805,40.9249267578125,27.343751907348633,41.48167037963867,70.50069427490234,22.056493759155273,38.93086242675781,118.31938171386719
2021-10-14,21.19980812072754,35.000640869140625,29.417848587036133,60.6640510559082,41.42078399658203,27.541244506835938,41.61767578125,71.60845947265625,21.98876953125,39.01034164428711,120.20478057861328
2021-10-15,21.297500610351562,35.25381851196289,29.647052764892578,61.30337142944336,42.03211212158203,27.771644592285156,42.5697135925293,72.38298797607422,22.523761749267578,39.69389724731445,121.07356262207031
2021-10-18,21.191665649414062,35.30805969238281,29.488367080688477,61.001468658447266,41.88267517089844,27.598840713500977,42.34870529174805,71.72554779052734,22.252880096435547,39.14546203613281,121.24918365478516
2021-10-19,21.48474884033203,35.56124496459961,29.602975845336914,61.383277893066406,42.5890998840332,27.82101821899414,42.408203125,73.04045104980469,21.270938873291016,39.821067810058594,122.0994644165039
2021-10-20,21.680139541625977,35.8505744934082,29.647052764892578,61.32112503051758,42.466827392578125,27.862157821655273,42.5697135925293,72.63517761230469,21.413148880004883,40.26617431640625,122.47840118408203
2021-10-21,21.476606369018555,35.71494674682617,29.567712783813477,60.25559616088867,42.324188232421875,27.746959686279297,42.00869369506836,72.24790954589844,20.383804321289062,38.875221252441406,122.59854125976562
2021-10-22,21.60686683654785,35.769195556640625,29.779285430908203,60.75284957885742,42.15436935424805,27.76342010498047,42.10219192504883,72.3740005493164,20.370258331298828,38.71625518798828,122.68171691894531
2021-10-25,21.73712921142578,35.82344436645508,29.805734634399414,60.779476165771484,42.49399948120117,27.779870986938477,42.136199951171875,73.34666442871094,21.12872314453125,39.07392883300781,123.02368927001953
2021-10-26,21.696422576904297,35.55219650268555,29.964420318603516,60.78836441040039,42.887962341308594,27.95267677307129,42.289207458496094,73.8780288696289,20.647911071777344,38.803688049316406,123.19004821777344
2021-10-27,21.623149871826172,35.26286697387695,29.832181930541992,60.34439468383789,42.8743782043457,27.804563522338867,41.77068328857422,72.9413833618164,20.7088565826416,38.22345733642578,122.58006286621094
2021-10-28,21.859249114990234,35.805362701416016,30.043764114379883,60.82387924194336,43.28193283081055,27.95267677307129,41.473175048828125,73.03144073486328,20.37702751159668,38.1201286315918,123.71685028076172
2021-10-29,21.541736602783203,35.42561340332031,29.770475387573242,60.735084533691406,42.80645751953125,27.71404457092285,41.09915542602539,71.59043884277344,19.855579376220703,37.38093566894531,123.6983642578125
2021-11-01,21.549882888793945,35.841529846191406,30.131916046142578,61.64966583251953,43.07136154174805,27.886844635009766,40.9631462097168,71.90565490722656,20.173866271972656,37.40478515625,124.22518920898438
2021-11-02,21.305641174316406,35.56124496459961,30.27296257019043,61.578636169433594,42.98985290527344,27.67290496826172,40.8271369934082,72.45504760742188,19.808177947998047,37.245811462402344,124.48397827148438
2021-11-03,21.468469619750977,35.81440353393555,30.572696685791016,61.951560974121094,43.3294792175293,27.804563522338867,41.507171630859375,71.59945678710938,20.343168258666992,38.19166564941406,125.34346771240234
2021-11-04,21.362634658813477,35.669742584228516,30.431642532348633,62.39553451538086,43.146080017089844,27.475412368774414,41.66017150878906,71.6624984741211,19.82172203063965,38.207557678222656,125.62076568603516
2021-11-05,21.517314910888672,35.8596076965332,30.440458297729492,62.47544479370117,43.51287841796875,27.590612411499023,42.22119903564453,71.57244110107422,20.282222747802734,38.47780227661133,126.02741241455078
2021-11-08,21.558025360107422,36.04045104980469,30.361125946044922,62.342254638671875,44.03590393066406,27.664670944213867,42.42521286010742,71.73455810546875,20.26190185546875,38.676513671875,126.110595703125
2021-11-09,21.39519691467285,36.04045104980469,30.369935989379883,61.951560974121094,44.19892120361328,27.590612411499023,42.36570358276367,71.23921203613281,20.593732833862305,38.255245208740234,125.73167419433594
2021-11-10,21.134675979614258,35.696861267089844,29.964420318603516,60.983707427978516,43.81854248046875,27.450729370117188,41.439170837402344,69.99635314941406,20.60727882385254,37.333248138427734,124.49319458007812
2021-11-11,21.036985397338867,35.678775787353516,30.043764114379883,61.33888626098633,44.04948425292969,27.598840713500977,41.37116622924805,70.83393096923828,21.304798126220703,38.29499435424805,124.76122283935547
2021-11-12,21.22422981262207,36.16703414916992,30.070205688476562,62.22682189941406,44.3415641784668,27.574159622192383,41.46466827392578,71.79759979248047,20.89847755432129,37.953216552734375,125.7224349975586
2021-11-15,21.24051284790039,36.076622009277344,29.937971115112305,62.17354965209961,44.46382522583008,27.549468994140625,41.23516082763672,71.92367553710938,20.89847755432129,38.485755920410156,125.62076568603516
2021-11-16,21.11839485168457,36.0042839050293,30.00849151611328,62.04924774169922,44.55892562866211,27.483646392822266,40.81013870239258,71.77958679199219,20.404117584228516,37.98501205444336,125.92575073242188
2021-11-17,20.776464462280273,35.74207305908203,30.07901954650879,61.7917366027832,44.88496398925781,27.500097274780273,40.81013870239258,70.86095428466797,20.119691848754883,37.90552520751953,125.5930404663086
2021-11-18,20.792743682861328,35.83249282836914,30.1848087310791,61.951560974121094,45.27214431762695,27.442495346069336,40.41062545776367,70.45567321777344,19.740461349487305,37.492210388183594,125.89802551269531
2021-11-19,20.621780395507812,35.48890686035156,29.788105010986328,62.07587814331055,44.96647262573242,27.154499053955078,40.18111801147461,70.63579559326172,19.75400161743164,36.792762756347656,125.34346771240234
2021-11-22,20.597354888916016,35.12723159790039,29.488367080688477,61.756221771240234,44.85100555419922,27.138038635253906,39.66259765625,72.07678985595703,19.747230529785156,36.43508529663086,124.69654083251953
